user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
402,Male,23.0,DE,Student,131,23.0,0.32,Desktop,0,1,0
403,Female,40.0,PK,Student,103,39.0,0.08,Web,0,1,1
404,Female,37.0,CA,,152,,0.57,Desktop,23,0,1
405,Male,33.0,PK,Premium,261,18.0,0.28,,0,1,0
406,Other,26.0,US,Family,276,46.0,0.2,Mobile,0,1,0
407,Other,43.0,AU,Family,58,22.0,0.37,Desktop,0,1,1
408,Other,46.0,CA,Premium,118,98.0,0.53,Web,0,1,1
8008,Male,23.0,,Free,256,83.0,0.17,Mobile,29,0,0
410,Female,30.0,CA,Free,84,22.0,0.25,Mobile,5,0,1
411,Female,32.0,,Premium,51,8.0,0.29,Desktop,0,1,1
412,Female,29.0,AU,Free,107,23.0,0.52,Web,17,0,0
413,Other,19.0,US,,289,61.0,0.31,Desktop,18,0,0
414,Male,19.0,AU,Premium,264,89.0,0.35,Web,0,1,0
415,Male,24.0,FR,Premium,227,97.0,0.03,Web,0,1,0
416,Other,16.0,UK,Free,97,86.0,0.15,Desktop,26,0,1
417,Male,44.0,CA,Premium,168,40.0,0.56,Mobile,0,1,1
8009,Male,42.0,UK,Premium,23,66.0,0.49,Desktop,0,1,1
419,Female,55.0,FR,Premium,271,98.0,0.5,Desktop,0,1,0
420,Other,38.0,UK,Premium,104,59.0,0.01,Web,0,1,0
421,Male,30.0,AU,Free,251,59.0,0.11,Desktop,28,0,1
422,Female,20.0,CA,,105,75.0,0.25,Desktop,0,1,1
423,Female,40.0,AU,Student,281,77.0,0.38,Web,0,1,1
424,Female,58.0,FR,,93,50.0,0.18,Mobile,39,0,1
425,Other,20.0,AU,Family,146,74.0,0.33,Web,0,1,0
426,Male,43.0,DE,Premium,170,73.0,0.48,Desktop,0,1,0
427,Other,37.0,US,Premium,40,,0.57,Mobile,0,1,1
428,Other,48.0,IN,Student,171,31.0,0.4,Desktop,0,1,1
429,Other,53.0,PK,,36,67.0,0.21,Mobile,0,1,0
430,Female,,CA,Free,274,57.0,0.05,Web,38,0,1
431,Female,51.0,CA,Family,79,71.0,0.11,Desktop,0,1,0
432,Other,42.0,UK,Family,91,81.0,0.52,Mobile,0,1,1
433,Other,50.0,PK,Premium,69,20.0,0.13,Mobile,0,1,0
8010,Other,56.0,FR,Premium,14,93.0,0.07,Desktop,0,1,0
435,Female,47.0,US,Premium,55,7.0,0.54,Web,0,1,1
436,Male,41.0,US,Premium,88,34.0,0.3,Web,48,0,1
437,Male,20.0,IN,Premium,236,78.0,0.35,Mobile,0,1,0
438,Female,57.0,IN,Free,214,85.0,0.58,Desktop,17,0,1
439,Other,35.0,DE,Free,172,5.0,0.05,Desktop,27,0,1
440,Male,40.0,PK,Family,163,11.0,0.3,Mobile,0,1,0
441,Female,46.0,IN,Premium,123,9.0,0.27,Desktop,0,1,0
442,Male,48.0,US,Free,251,28.0,0.49,Web,46,0,0
443,Other,49.0,UK,Free,191,92.0,0.49,Web,29,0,1
444,Male,44.0,AU,Family,35,14.0,0.44,Web,0,1,1
445,Other,47.0,AU,,250,86.0,0.0,Mobile,0,1,0
446,Other,46.0,PK,Student,247,67.0,0.32,,0,1,0
447,Other,44.0,FR,Premium,18,51.0,0.38,Web,0,1,0
448,Male,52.0,IN,,296,35.0,0.22,Web,0,1,0
449,Other,37.0,FR,Free,25,62.0,0.47,Mobile,14,0,1
450,Male,41.0,US,Premium,166,86.0,0.03,Desktop,0,1,0
451,Female,55.0,DE,Student,98,,0.17,Desktop,0,1,1
452,Female,28.0,DE,Student,288,86.0,0.16,Mobile,0,1,0
453,Male,40.0,US,Premium,10,54.0,0.5,Web,0,1,1
454,Male,,IN,Premium,188,15.0,0.27,Desktop,0,1,0
455,Male,53.0,CA,Free,65,,0.56,Desktop,33,0,1
456,Other,20.0,FR,Family,210,82.0,0.51,Web,0,1,1
457,Female,18.0,UK,Student,128,28.0,0.33,Mobile,0,1,1
458,Female,,US,Family,72,32.0,0.32,Desktop,0,1,1
459,Male,26.0,UK,Student,150,40.0,0.06,Desktop,0,1,0
460,Male,24.0,PK,Student,57,35.0,0.48,Web,0,1,1
461,Female,41.0,PK,Student,199,12.0,0.4,Web,0,1,1
462,Female,21.0,CA,Student,211,96.0,0.57,Desktop,0,1,1
463,Female,30.0,CA,Family,115,68.0,0.49,Desktop,0,1,1
464,Male,37.0,AU,Premium,260,30.0,0.51,Web,37,0,1
465,Male,39.0,DE,Free,110,17.0,0.58,Desktop,24,0,0
466,Female,,PK,Free,224,11.0,0.11,Mobile,12,0,1
467,Female,39.0,,Family,63,,0.32,Mobile,0,1,0
468,Female,48.0,FR,Family,40,62.0,0.01,Mobile,0,1,0
469,Other,41.0,CA,Student,163,45.0,0.47,Web,0,1,1
470,Other,52.0,DE,,211,48.0,0.47,Desktop,27,0,0
471,Male,51.0,CA,Premium,72,82.0,0.44,Web,0,1,1
472,Male,20.0,US,Premium,16,82.0,0.09,Web,0,1,0
473,Other,,DE,Premium,205,11.0,0.47,Mobile,0,1,1
474,Other,22.0,UK,Premium,290,17.0,0.43,Mobile,0,1,0
475,Other,33.0,IN,Student,86,30.0,0.55,Web,0,1,1
476,Female,35.0,DE,Free,34,1.0,0.45,Desktop,30,0,0
477,Female,21.0,IN,Premium,192,,0.3,Desktop,0,1,0
478,Male,31.0,PK,Premium,65,7.0,0.04,Desktop,0,1,0
479,Other,54.0,FR,Free,225,,0.19,Mobile,17,0,0
480,Female,49.0,UK,Free,266,2.0,0.46,Desktop,16,0,1
481,Other,44.0,DE,Premium,196,36.0,0.42,Web,0,1,0
482,Other,51.0,UK,Premium,294,73.0,0.28,Mobile,15,0,0
8011,Female,56.0,DE,Family,38,82.0,0.31,Desktop,0,1,1
484,Female,,CA,Student,123,23.0,0.31,Desktop,0,1,1
485,Male,42.0,US,Premium,102,95.0,0.14,Web,0,1,0
486,Female,19.0,UK,Premium,43,30.0,0.32,Desktop,0,1,0
487,Male,16.0,DE,Student,112,81.0,0.07,Mobile,0,1,1
488,Male,,AU,Premium,150,27.0,0.1,Desktop,0,1,0
489,Male,43.0,AU,Premium,28,41.0,0.17,Web,0,1,0
490,Other,42.0,DE,Student,256,12.0,0.51,Mobile,0,1,1
491,Other,38.0,US,Premium,205,38.0,0.38,Web,0,1,0
492,Male,20.0,US,Student,174,85.0,0.5,Web,0,1,1
493,Male,23.0,AU,Student,181,89.0,0.29,Mobile,0,1,1
494,Female,51.0,FR,Student,299,71.0,0.58,Desktop,0,1,1
495,Male,17.0,DE,Student,292,27.0,0.17,Mobile,0,1,0
496,Other,17.0,PK,Premium,141,15.0,0.45,Web,0,1,1
497,Female,,IN,Family,184,14.0,0.59,Mobile,0,1,1
498,Female,55.0,CA,Student,118,13.0,0.42,Desktop,0,1,1
499,Female,48.0,FR,Premium,164,70.0,0.15,Mobile,0,1,0
500,Other,38.0,,Free,283,69.0,0.01,Desktop,35,0,0
501,Other,55.0,IN,Premium,47,24.0,0.59,Mobile,0,1,1
502,Female,23.0,AU,Premium,101,88.0,0.45,Web,0,1,0
503,Other,49.0,US,,270,92.0,0.38,Web,26,0,1
504,Other,,UK,Free,208,18.0,0.38,Desktop,46,0,1
505,Other,40.0,CA,Student,172,21.0,0.36,Desktop,0,1,1
506,Male,31.0,FR,Premium,236,11.0,0.13,Web,0,1,0
507,Male,36.0,DE,Premium,265,25.0,0.19,Web,0,1,0
508,Female,57.0,AU,Free,54,65.0,0.01,Mobile,35,0,1
509,Other,48.0,FR,Family,191,78.0,0.32,Mobile,0,1,0
510,Male,,,Family,251,94.0,0.12,Desktop,0,1,0
511,Other,21.0,DE,Premium,260,97.0,0.25,Desktop,0,1,0
512,Female,23.0,FR,Premium,213,64.0,0.34,Web,0,1,0
513,Female,28.0,DE,Family,152,11.0,0.15,Web,0,1,0
514,Female,53.0,FR,Free,226,99.0,0.05,Desktop,49,0,1
515,Female,20.0,CA,Free,115,,0.09,Desktop,29,0,1
516,Female,43.0,,Free,55,64.0,0.07,Web,46,0,1
517,Other,25.0,US,,123,18.0,0.56,Mobile,0,1,1
518,Other,56.0,US,Free,110,42.0,0.4,Desktop,16,0,1
519,Female,,AU,Premium,164,,0.55,Desktop,0,1,0
8012,Other,24.0,,Premium,185,77.0,0.54,,0,1,1
521,Male,38.0,DE,,262,5.0,0.31,Mobile,0,1,0
522,Other,20.0,CA,Premium,230,32.0,0.04,Desktop,0,1,0
523,Male,28.0,IN,Student,17,64.0,0.42,,0,1,0
524,Male,58.0,DE,Student,274,18.0,0.03,Desktop,0,1,0
525,Male,47.0,CA,Premium,75,19.0,0.28,Mobile,0,1,0
526,Female,24.0,US,Free,250,81.0,0.27,Desktop,16,0,1
527,Other,20.0,US,Premium,35,61.0,0.33,Web,0,1,0
528,Other,41.0,DE,Premium,33,1.0,0.08,Web,0,1,0
529,Male,35.0,PK,Free,270,39.0,0.29,Web,30,0,1
530,Female,21.0,PK,Student,192,52.0,0.46,Web,0,1,1
531,Female,17.0,AU,Family,195,60.0,0.26,Desktop,0,1,0
532,Female,49.0,FR,Family,288,46.0,0.05,Web,0,1,0
533,Male,35.0,US,Student,155,84.0,0.21,Web,0,1,0
534,Other,,AU,Family,136,3.0,0.04,Mobile,0,1,0
535,Male,38.0,UK,Premium,137,38.0,0.02,Desktop,0,1,0
536,Other,35.0,DE,Free,111,62.0,0.47,Web,13,0,0
537,Other,38.0,PK,Family,211,72.0,0.35,Desktop,0,1,0
538,Female,39.0,DE,Premium,168,69.0,0.54,Desktop,0,1,1
539,Female,,AU,Student,86,27.0,0.15,Mobile,0,1,1
540,Other,42.0,IN,Premium,219,2.0,0.04,,0,1,0
541,Female,,,Family,66,51.0,0.3,Mobile,0,1,0
542,Male,48.0,FR,Premium,73,97.0,0.41,Mobile,0,1,0
543,Other,52.0,UK,Premium,274,56.0,0.09,,0,1,0
544,Female,44.0,,Family,169,69.0,0.06,,0,1,0
545,Male,30.0,DE,Family,88,58.0,0.33,Web,0,1,1
546,Female,57.0,,Premium,286,87.0,0.53,Desktop,0,1,0
547,Male,29.0,AU,Premium,23,98.0,0.36,Web,0,1,0
548,Male,49.0,DE,Premium,296,69.0,0.35,Web,0,1,0
549,Male,25.0,US,Student,264,51.0,0.09,Mobile,0,1,0
550,Other,32.0,,Premium,167,56.0,0.19,Web,0,1,0
551,Male,39.0,PK,Free,87,62.0,0.12,Web,46,0,1
552,Male,22.0,FR,Student,92,70.0,0.51,Web,0,1,1
553,Other,23.0,PK,Student,101,96.0,0.41,Mobile,0,1,1
554,Female,53.0,FR,Student,139,1.0,0.54,Mobile,0,1,1
555,Male,,DE,Family,159,93.0,0.47,Desktop,0,1,1
556,Male,41.0,DE,Premium,229,15.0,0.56,Mobile,0,1,1
557,Female,30.0,US,Premium,281,63.0,0.02,Desktop,0,1,0
558,Other,40.0,IN,Free,286,44.0,0.58,,46,0,1
559,Female,46.0,IN,Free,261,12.0,0.6,Web,47,0,1
560,Female,25.0,PK,Premium,295,56.0,0.17,Web,0,1,0
561,Female,41.0,AU,Premium,256,51.0,0.57,Desktop,0,1,1
562,Other,27.0,DE,Student,173,27.0,0.52,Desktop,0,1,1
563,Other,45.0,PK,Free,124,49.0,0.05,Web,22,0,1
564,Female,52.0,UK,Premium,230,12.0,0.11,Mobile,0,1,1
565,Female,48.0,,Premium,292,21.0,0.26,Mobile,0,1,0
566,Other,38.0,US,Premium,205,25.0,0.02,Desktop,33,0,0
567,Female,44.0,,Premium,48,,0.26,Mobile,0,1,0
568,Male,45.0,AU,Family,271,6.0,0.09,Desktop,0,1,0
569,Other,25.0,UK,Premium,166,5.0,0.4,Web,0,1,0
570,Female,50.0,FR,Free,285,46.0,0.4,Web,46,0,1
571,Male,58.0,DE,Premium,175,33.0,0.37,Web,0,1,0
572,Other,35.0,US,Free,205,71.0,0.28,Mobile,16,0,1
573,Male,18.0,FR,Free,101,95.0,0.17,Web,22,0,1
574,Female,21.0,IN,Free,134,80.0,0.23,Mobile,41,0,1
575,Other,32.0,IN,Premium,12,38.0,0.24,Mobile,0,1,0
8013,Male,33.0,DE,Family,147,82.0,0.5,Web,0,1,0
577,Male,41.0,AU,Premium,174,8.0,0.17,Web,0,1,0
578,Female,33.0,FR,Premium,86,57.0,0.26,Mobile,0,1,0
579,Male,35.0,AU,Student,99,19.0,0.01,Mobile,0,1,1
580,Male,18.0,PK,Free,78,92.0,0.26,Web,32,0,1
581,Female,58.0,FR,Premium,274,60.0,0.45,Web,0,1,0
582,Female,46.0,DE,Premium,28,53.0,0.02,Desktop,0,1,0
583,Female,21.0,AU,Premium,211,86.0,0.09,Desktop,0,1,0
584,Female,33.0,CA,Student,121,41.0,0.08,Desktop,0,1,1
585,Other,39.0,UK,Premium,32,34.0,0.48,Web,0,1,1
586,Female,27.0,PK,Student,246,65.0,0.6,,0,1,1
587,Other,,PK,Student,15,15.0,0.46,,0,1,1
588,Female,23.0,US,Family,55,10.0,0.19,Mobile,0,1,1
589,Female,58.0,AU,Premium,40,72.0,0.42,Web,0,1,1
590,Female,51.0,IN,Free,143,35.0,0.08,Mobile,23,0,1
591,Other,22.0,,Premium,263,74.0,0.18,Mobile,0,1,0
592,Female,58.0,UK,Premium,178,98.0,0.43,Desktop,0,1,0
593,Male,37.0,AU,Premium,30,38.0,0.16,Mobile,0,1,0
594,Male,34.0,,Premium,278,29.0,0.42,Web,0,1,0
595,Female,23.0,,Premium,230,75.0,0.29,Mobile,0,1,0
596,Female,32.0,FR,Student,215,39.0,0.4,,0,1,1
597,Male,41.0,UK,Free,196,51.0,0.35,Web,14,0,1
598,Female,28.0,UK,Free,125,94.0,0.33,Mobile,28,0,1
599,Male,19.0,DE,Premium,222,80.0,0.46,Mobile,0,1,0
600,Other,35.0,FR,Premium,233,41.0,0.14,Mobile,0,1,1
601,Female,25.0,IN,Family,177,24.0,0.01,Web,0,1,0
602,Other,44.0,AU,Student,99,9.0,0.53,Web,0,1,1
603,Female,58.0,DE,,34,58.0,0.16,Mobile,0,1,1
604,Male,37.0,UK,Free,138,87.0,0.29,Mobile,31,0,1
605,Female,21.0,CA,Student,254,22.0,0.22,Desktop,0,1,1
606,Female,28.0,UK,Family,233,63.0,0.03,Desktop,0,1,0
607,Female,19.0,,Student,219,39.0,0.28,Web,0,1,1
608,Other,21.0,IN,Family,91,20.0,0.56,Web,0,1,1
609,Female,41.0,DE,Premium,31,21.0,0.09,Web,0,1,0
610,Female,31.0,UK,Free,205,64.0,0.24,,42,0,1
611,Female,40.0,FR,Premium,21,91.0,0.14,Desktop,0,1,1
612,Male,57.0,CA,Free,11,52.0,0.49,,37,0,1
613,Female,22.0,FR,Premium,222,93.0,0.33,,0,1,0
614,Female,54.0,IN,Family,123,27.0,0.26,Mobile,0,1,0
615,Female,42.0,UK,Student,287,96.0,0.08,Mobile,0,1,0
616,Female,37.0,CA,Family,197,19.0,0.22,Mobile,0,1,0
617,Other,51.0,UK,Premium,267,12.0,0.48,Web,0,1,0
618,Other,26.0,UK,Premium,12,62.0,0.44,Mobile,0,1,1
619,Male,44.0,AU,Premium,243,17.0,0.42,Web,0,1,0
620,Other,53.0,FR,,140,28.0,0.4,Mobile,0,1,1
621,Other,54.0,DE,Premium,111,87.0,0.36,Mobile,0,1,0
622,Female,27.0,DE,Premium,238,54.0,0.3,Desktop,0,1,0
623,Female,29.0,IN,Premium,225,40.0,0.53,Web,0,1,1
624,Other,24.0,AU,Premium,214,4.0,0.25,Web,0,1,0
625,Female,58.0,US,Free,112,1.0,0.17,Mobile,12,0,1
626,Male,,DE,Free,85,98.0,0.51,Mobile,21,0,1
627,Female,37.0,AU,Family,192,7.0,0.39,,0,1,1
628,Other,16.0,US,Premium,216,27.0,0.31,Mobile,0,1,0
629,Other,24.0,US,Student,283,88.0,0.3,Mobile,0,1,1
630,Female,32.0,UK,Free,113,,0.01,Desktop,45,0,1
631,Female,29.0,US,Family,60,,0.17,Desktop,0,1,0
632,Female,31.0,AU,Student,115,84.0,0.1,,0,1,0
633,Female,59.0,AU,Premium,180,84.0,0.35,Desktop,0,1,0
634,Other,56.0,IN,Free,290,84.0,0.05,Desktop,30,0,1
635,Other,20.0,,Premium,106,10.0,0.19,Mobile,10,0,0
636,Other,27.0,IN,Premium,296,,0.27,Desktop,0,1,0
637,Other,41.0,US,Premium,68,8.0,0.34,Mobile,0,1,1
638,Other,16.0,IN,Premium,177,34.0,0.15,Desktop,0,1,0
639,Male,34.0,AU,Student,198,17.0,0.54,Desktop,0,1,1
640,Female,23.0,PK,Student,78,68.0,0.37,Web,0,1,1
641,Female,25.0,US,,290,,0.4,Web,0,1,1
642,Male,58.0,AU,Family,36,57.0,0.02,Web,0,1,0
643,Other,51.0,DE,Student,108,14.0,0.5,Desktop,0,1,1
644,Female,48.0,IN,Premium,98,88.0,0.18,Desktop,0,1,0
645,Male,22.0,AU,Free,287,17.0,0.42,Mobile,40,0,1
646,Other,33.0,DE,Student,172,51.0,0.51,Web,0,1,1
647,Male,54.0,UK,Free,89,95.0,0.36,Desktop,38,0,1
648,Male,,PK,Free,200,14.0,0.28,Desktop,46,0,1
649,Other,28.0,DE,Student,289,11.0,0.55,Mobile,0,1,1
650,Female,48.0,FR,Premium,23,76.0,0.58,Desktop,0,1,1
651,Other,21.0,IN,Student,170,51.0,0.53,Mobile,0,1,1
652,Other,19.0,CA,Premium,227,48.0,0.56,Desktop,0,1,1
653,Other,26.0,US,Family,290,66.0,0.36,Mobile,0,1,0
654,Female,55.0,CA,Premium,200,50.0,0.04,Web,0,1,0
655,Female,59.0,IN,Student,34,63.0,0.39,Desktop,0,1,1
656,Female,24.0,IN,Family,105,3.0,0.01,Mobile,0,1,0
657,Female,58.0,AU,Premium,216,31.0,0.33,Desktop,0,1,0
658,Male,23.0,FR,Family,105,55.0,0.55,,0,1,1
659,Male,53.0,FR,Family,244,64.0,0.24,Mobile,0,1,0
660,Other,29.0,FR,Family,30,41.0,0.39,Mobile,0,1,1
661,Female,23.0,DE,Student,126,34.0,0.57,,0,1,1
662,Female,29.0,AU,,106,55.0,0.35,Desktop,0,1,0
663,Female,49.0,UK,Free,295,17.0,0.4,Web,31,0,1
664,Female,23.0,DE,Premium,230,52.0,0.43,Mobile,0,1,0
665,Female,29.0,DE,Family,102,74.0,0.32,Mobile,0,1,0
666,Other,43.0,IN,Premium,152,55.0,0.3,Desktop,0,1,0
667,Male,31.0,CA,Student,77,80.0,0.35,Mobile,0,1,1
668,Female,43.0,US,Premium,78,48.0,0.21,Mobile,0,1,0
669,Female,39.0,UK,Free,220,18.0,0.05,Mobile,18,0,1
670,Female,38.0,UK,Free,245,12.0,0.52,Desktop,48,0,1
671,Male,31.0,CA,Free,30,,0.06,Mobile,44,0,1
672,Female,35.0,UK,Student,226,55.0,0.25,Desktop,0,1,1
8014,Female,44.0,PK,Free,133,18.0,0.4,Mobile,11,0,1
674,Female,33.0,AU,Family,118,36.0,0.58,Desktop,0,1,1
675,Female,27.0,CA,Premium,115,61.0,0.31,Desktop,0,1,0
676,Other,38.0,CA,Premium,155,80.0,0.07,Mobile,0,1,0
677,Male,,IN,Premium,125,65.0,0.37,Web,0,1,0
678,Other,55.0,DE,Premium,190,5.0,0.58,Desktop,0,1,1
679,Female,20.0,UK,Premium,164,,0.34,Desktop,0,1,0
680,Male,33.0,CA,Family,126,49.0,0.45,Desktop,0,1,1
681,Female,47.0,DE,,272,8.0,0.32,Mobile,44,0,1
682,Female,47.0,PK,,263,79.0,0.58,Web,0,1,1
683,Other,,DE,Student,127,4.0,0.0,Web,0,1,1
684,Female,55.0,AU,Free,281,21.0,0.12,Mobile,42,0,1
685,Female,40.0,PK,Free,210,64.0,0.56,Web,13,0,0
686,Female,49.0,CA,,206,27.0,0.41,Web,0,1,0
687,Female,52.0,CA,Family,285,82.0,0.57,Mobile,0,1,1
688,Other,35.0,PK,Premium,29,18.0,0.42,Web,0,1,1
689,Other,53.0,IN,Premium,67,87.0,0.28,Desktop,0,1,0
690,Male,52.0,UK,Free,252,44.0,0.34,Mobile,24,0,1
691,Other,22.0,UK,Student,291,97.0,0.24,Mobile,0,1,0
692,Other,58.0,DE,Student,136,57.0,0.47,Mobile,0,1,1
693,Female,33.0,,,154,52.0,0.32,Web,0,1,0
694,Female,20.0,UK,Family,279,67.0,0.4,Desktop,0,1,0
695,Female,21.0,CA,Premium,199,85.0,0.19,,0,1,0
696,Male,56.0,UK,Free,30,66.0,0.35,Mobile,31,0,1
697,Female,54.0,PK,Family,158,2.0,0.34,Desktop,0,1,1
698,Female,51.0,UK,Student,83,10.0,0.33,Mobile,0,1,1
699,Male,24.0,IN,Premium,161,23.0,0.45,Web,0,1,1
700,Female,21.0,PK,Premium,183,20.0,0.21,Mobile,0,1,0
701,Male,58.0,PK,Student,131,47.0,0.06,Mobile,0,1,0
702,Female,26.0,US,Premium,126,52.0,0.22,Web,0,1,0
703,Male,32.0,FR,Family,282,22.0,0.19,Mobile,0,1,0
704,Male,44.0,,Premium,240,46.0,0.11,Mobile,0,1,0
705,Male,22.0,AU,Student,169,52.0,0.1,Mobile,0,1,0
706,Female,29.0,US,Student,238,61.0,0.09,Web,0,1,0
707,Male,37.0,UK,Family,276,17.0,0.4,Mobile,0,1,0
708,Female,18.0,PK,Student,101,8.0,0.43,Web,0,1,1
709,Female,27.0,AU,Premium,176,20.0,0.05,Web,0,1,0
710,Male,43.0,,Premium,161,84.0,0.08,Mobile,0,1,0
711,Male,,FR,Student,153,24.0,0.29,Desktop,0,1,1
712,Other,20.0,IN,Family,199,52.0,0.22,Web,0,1,0
713,Female,,FR,Free,252,58.0,0.41,Web,28,0,1
714,Male,39.0,US,Premium,79,5.0,0.37,Mobile,7,0,1
715,Female,36.0,PK,Premium,15,11.0,0.49,Desktop,0,1,1
716,Female,51.0,US,Student,73,81.0,0.1,Mobile,0,1,0
717,Male,28.0,FR,Family,20,16.0,0.1,Mobile,0,1,0
718,Other,39.0,UK,Premium,141,49.0,0.54,Web,0,1,0
8015,Female,51.0,PK,,250,72.0,0.12,Web,40,0,1
720,Female,46.0,AU,Premium,191,45.0,0.01,Mobile,0,1,0
721,Female,18.0,PK,Free,157,,0.44,Mobile,18,0,0
722,Female,46.0,FR,Student,53,28.0,0.08,Web,0,1,1
723,Female,42.0,FR,Student,64,70.0,0.05,Web,0,1,1
724,Other,46.0,UK,Family,160,17.0,0.5,,0,1,1
725,Other,35.0,IN,Student,227,39.0,0.44,Web,0,1,1
726,Female,57.0,PK,Premium,183,58.0,0.0,Desktop,0,1,0
727,Other,38.0,IN,Free,186,46.0,0.07,Mobile,30,0,1
728,Other,31.0,DE,Premium,176,37.0,0.29,Web,0,1,0
729,Other,20.0,IN,Premium,274,,0.6,Desktop,0,1,1
730,Other,26.0,IN,Student,183,65.0,0.52,Desktop,0,1,1
731,Female,,DE,Family,293,47.0,0.06,Desktop,0,1,0
732,Female,51.0,,Family,70,51.0,0.45,Mobile,0,1,1
733,Male,23.0,CA,Premium,64,85.0,0.16,Web,0,1,0
8016,Male,38.0,DE,Student,291,,0.33,Desktop,0,1,1
735,Female,31.0,US,Premium,218,60.0,0.06,Desktop,0,1,0
736,Other,24.0,IN,Student,211,76.0,0.52,Mobile,0,1,1
737,Male,42.0,DE,Family,126,90.0,0.03,Web,0,1,0
738,Other,,,Premium,231,59.0,0.12,Web,0,1,0
739,Female,57.0,IN,Family,290,16.0,0.17,Mobile,0,1,0
740,Male,36.0,CA,Premium,77,85.0,0.0,Web,46,0,0
741,Male,16.0,PK,Premium,154,29.0,0.34,Mobile,0,1,0
742,Female,24.0,FR,Student,105,48.0,0.38,Mobile,0,1,1
743,Male,,DE,Student,113,65.0,0.38,Mobile,0,1,1
744,Other,,AU,Premium,174,11.0,0.29,Mobile,0,1,0
745,Female,51.0,DE,Premium,32,59.0,0.02,Mobile,0,1,0
746,Other,42.0,,Premium,271,99.0,0.34,Web,0,1,0
747,Other,29.0,FR,Premium,97,26.0,0.44,Desktop,0,1,1
748,Male,59.0,CA,Student,266,90.0,0.06,Desktop,0,1,0
749,Other,,AU,Free,276,11.0,0.13,Desktop,9,0,0
750,Female,52.0,UK,Family,81,16.0,0.37,Desktop,0,1,1
751,Male,27.0,CA,Family,116,39.0,0.44,Desktop,0,1,1
752,Male,46.0,AU,Family,251,,0.34,Web,0,1,0
753,Male,52.0,US,Student,270,67.0,0.22,Web,0,1,0
754,Other,39.0,DE,Premium,246,37.0,0.17,Mobile,0,1,0
755,Male,33.0,CA,Free,100,8.0,0.02,Mobile,45,0,1
756,Other,17.0,UK,Free,206,27.0,0.42,Desktop,49,0,1
8017,Female,35.0,AU,Family,81,90.0,0.19,Desktop,0,1,0
758,Male,41.0,FR,Family,26,42.0,0.19,Mobile,0,1,0
8018,Female,42.0,,Premium,208,67.0,0.06,Desktop,0,1,0
760,Female,49.0,AU,Student,295,93.0,0.13,Mobile,0,1,0
761,Male,57.0,AU,Family,13,89.0,0.16,Desktop,0,1,0
762,Male,26.0,IN,Premium,120,68.0,0.34,Desktop,0,1,0
763,Female,17.0,DE,Free,125,77.0,0.26,Desktop,18,0,1
764,Female,49.0,US,Premium,104,74.0,0.57,Mobile,0,1,1
765,Other,52.0,DE,Premium,225,94.0,0.01,Desktop,0,1,1
766,Other,49.0,AU,Family,261,15.0,0.17,Mobile,0,1,0
767,Other,57.0,UK,Premium,79,2.0,0.22,Desktop,0,1,0
768,Female,24.0,FR,Premium,240,39.0,0.23,Web,0,1,0
769,Other,24.0,DE,Premium,28,62.0,0.04,Web,0,1,0
770,Female,48.0,AU,Premium,91,37.0,0.34,Desktop,0,1,0
771,Other,40.0,IN,Premium,212,66.0,0.27,Mobile,0,1,0
772,Other,59.0,IN,Premium,172,69.0,0.41,Desktop,0,1,0
773,Female,39.0,IN,Family,55,37.0,0.5,Desktop,0,1,1
774,Female,54.0,FR,Premium,130,46.0,0.26,Desktop,0,1,0
775,Male,40.0,IN,Family,97,57.0,0.43,Mobile,0,1,1
776,Female,51.0,DE,Family,71,15.0,0.58,Mobile,0,1,1
777,Other,31.0,US,Family,18,3.0,0.36,Web,0,1,1
778,Male,24.0,IN,Family,212,7.0,0.58,Mobile,0,1,1
779,Female,18.0,UK,Family,14,49.0,0.5,Desktop,0,1,1
8019,Female,18.0,DE,,213,1.0,0.35,Desktop,5,0,1
781,Female,44.0,,Student,207,62.0,0.23,Desktop,0,1,1
782,Male,32.0,,Premium,71,53.0,0.54,Web,0,1,1
783,Male,32.0,AU,Premium,36,2.0,0.52,Web,0,1,1
784,Other,52.0,US,Premium,120,84.0,0.5,Web,0,1,1
785,Female,31.0,FR,,272,71.0,0.15,Mobile,0,1,0
786,Male,33.0,CA,Premium,212,43.0,0.05,Web,0,1,0
787,Male,46.0,FR,Free,193,94.0,0.18,Mobile,17,0,1
788,Female,16.0,CA,Premium,150,74.0,0.01,Desktop,0,1,0
789,Female,23.0,AU,Student,213,20.0,0.5,Web,0,1,1
790,Male,,FR,Student,293,15.0,0.39,Web,0,1,0
791,Female,52.0,AU,Premium,80,13.0,0.56,Web,0,1,1
792,Female,27.0,US,Student,222,73.0,0.17,Mobile,0,1,0
793,Other,32.0,DE,Family,100,16.0,0.3,Desktop,0,1,1
794,Male,20.0,PK,Family,185,79.0,0.37,Web,0,1,0
795,Other,,DE,Student,94,57.0,0.18,Mobile,0,1,1
796,Female,31.0,IN,Family,47,,0.05,Desktop,0,1,0
797,Female,30.0,AU,Premium,173,95.0,0.44,Web,0,1,0
798,Female,27.0,FR,Premium,185,6.0,0.18,Desktop,0,1,0
799,Other,30.0,AU,Student,175,17.0,0.33,Web,0,1,1
8020,Female,17.0,IN,Student,134,6.0,0.51,Desktop,0,1,0
